"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags","Notes"
"backbone_Plate3_Specimen_001_D3_D03_039_target_TCR Va3.2","Infinity Flow analysis of the murine lung at steady state -Well P3_D03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D4_D04_040_target_TCR Va8.3","Infinity Flow analysis of the murine lung at steady state -Well P3_D04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D5_D05_041_target_TCR Vb11","Infinity Flow analysis of the murine lung at steady state -Well P3_D05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D6_D06_042_target_TCR Vb12","Infinity Flow analysis of the murine lung at steady state -Well P3_D06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D7_D07_043_target_TCR Vb13","Infinity Flow analysis of the murine lung at steady state -Well P3_D07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D8_D08_044_target_TCR Vb2","Infinity Flow analysis of the murine lung at steady state -Well P3_D08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D9_D09_045_target_TCR Vb5.1-5.2","Infinity Flow analysis of the murine lung at steady state -Well P3_D09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D10_D10_046_target_TCR Vb6","Infinity Flow analysis of the murine lung at steady state -Well P3_D10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D11_D11_047_target_TCR Vb7","Infinity Flow analysis of the murine lung at steady state -Well P3_D11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_D12_D12_048_target_TCR Vb8.1-8.2","Infinity Flow analysis of the murine lung at steady state -Well P3_D12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E1_E01_049_target_TCR Vb9","Infinity Flow analysis of the murine lung at steady state -Well P3_E01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E2_E02_050_target_TCR Vg1.1","Infinity Flow analysis of the murine lung at steady state -Well P3_E02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E3_E03_051_target_TCR Vg1.1+Vg1-2","Infinity Flow analysis of the murine lung at steady state -Well P3_E03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E4_E04_052_target_TCR Vg2","Infinity Flow analysis of the murine lung at steady state -Well P3_E04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E5_E05_053_target_TCR Vg3","Infinity Flow analysis of the murine lung at steady state -Well P3_E05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E6_E06_054_target_TCR Vd4","Infinity Flow analysis of the murine lung at steady state -Well P3_E06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E7_E07_055_target_TCR-b chain","Infinity Flow analysis of the murine lung at steady state -Well P3_E07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E8_E08_056_target_TER-119","Infinity Flow analysis of the murine lung at steady state -Well P3_E08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E9_E09_057_target_TIGIT (VSTM3(","Infinity Flow analysis of the murine lung at steady state -Well P3_E09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E10_E10_058_target_Tim-1","Infinity Flow analysis of the murine lung at steady state -Well P3_E10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E11_E11_059_target_Tim-2","Infinity Flow analysis of the murine lung at steady state -Well P3_E11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_E12_E12_060_target_Tim-3","Infinity Flow analysis of the murine lung at steady state -Well P3_E12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F1_F01_061_target_Tim-4","Infinity Flow analysis of the murine lung at steady state -Well P3_F01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F2_F02_062_target_TLT-2","Infinity Flow analysis of the murine lung at steady state -Well P3_F02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F3_F03_063_target_TREM-like 4","Infinity Flow analysis of the murine lung at steady state -Well P3_F03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F4_F04_064_target_Isotype_AHIgG","Infinity Flow analysis of the murine lung at steady state -Well P3_F04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F5_F05_065_target_Isotype_SHIgG","Infinity Flow analysis of the murine lung at steady state -Well P3_F05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F6_F06_066_target_Isotype_mIgG1","Infinity Flow analysis of the murine lung at steady state -Well P3_F06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F7_F07_067_target_Isotype_mIgG2a","Infinity Flow analysis of the murine lung at steady state -Well P3_F07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F8_F08_068_target_Isotype_mIgG2b","Infinity Flow analysis of the murine lung at steady state -Well P3_F08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F9_F09_069_target_Isotype_mIgM","Infinity Flow analysis of the murine lung at steady state -Well P3_F09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F10_F10_070_target_Isotype_rIgG1","Infinity Flow analysis of the murine lung at steady state -Well P3_F10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F11_F11_071_target_Isotype_rIgG2a","Infinity Flow analysis of the murine lung at steady state -Well P3_F11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_F12_F12_072_target_Isotype_rIgG2b","Infinity Flow analysis of the murine lung at steady state -Well P3_F12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_G1_G01_073_target_Isotype_rIgG2c","Infinity Flow analysis of the murine lung at steady state -Well P3_G01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate3_Specimen_001_G2_G02_074_target_Isotype_rIgM","Infinity Flow analysis of the murine lung at steady state -Well P3_G02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
